,title,advantage,drawback,opinion,total_text,company,title_key,advantage_key,drawback_key,opinion_key
128,좋은 근무환경 자유로운 분위기 많은 기회 역량있는 동료 좋은 개발문화,기술 역량과 실행력 깊이 파볼줄 아는 근성만 있다면 좋은 보상 여러업무 기회가 많은 편 배울수 있는 좋은 동료들 성장에 좋은 동기부여가 지속적임,현재는 혼란스러운 조직체계 업무영역과 책임의 범위가 모호함 전사적으로 모든 리더에게 마이크로매니징이 요구하는 편,CIC 체계의 도입으로 조직별 책임과 역할이 분명해진 영역도 있으나 대다수는 CIC 도입후 책임영역과 권한 업무영역 등에서 역설적이게도 더 혼란스러워지고 있다 생각됨,좋은 근무환경 자유로운 분위기 많은 기회 역량있는 동료 좋은 개발문화 기술 역량과 실행력 깊이 파볼줄 아는 근성만 있다면 좋은 보상 여러업무 기회가 많은 편 배울수 있는 좋은 동료들 성장에 좋은 동기부여가 지속적임 현재는 혼란스러운 조직체계 업무영역과 책임의 범위가 모호함 전사적으로 모든 리더에게 마이크로매니징이 요구하는 편 CIC 체계의 도입으로 조직별 책임과 역할이 분명해진 영역도 있으나 대다수는 CIC 도입후 책임영역과 권한 업무영역 등에서 역설적이게도 더 혼란스러워지고 있다 생각됨,네이버,수평적인문화 좋은근무환경 다양한인재,다양한업무의체험 다양한인재 자발적인동기부여 만족스러운연봉,비체계적인업무 경영진중심의사결정,비체계적인업무
129,평등문화 최고의 복지 쾌적한 사옥 업무기기 사용의 자유 가끔 커뮤니케이션이 어렵거나 답답할 때가 있지만 기업 디자이너로서는 최고의 환경에서 일 할 수 있음,연차 자기결재 동종업계 상위권 인센티브 맛있는 밥메뉴 매일 4개씩 업무기기 및 프로그램 자유 구매 사내 카페700원 등 쾌적한 환경 뛰어난 동료 보고문화가 최소화되어있음 쓸데없는 절차 없음,커뮤니케이션의 어려움 모든 팀이 서로 방어적이어 가끔 업무가 힘들 때가 있다 평등문화이지만 보이지 않는 직급은 존재한다 리드가 누구냐에 따라서 팀 분위기가 매우 다르다 극적인 커리어 발전을 원하는 디자이너라면 업무가 다소 지루할 수 있다,신규 사업에 예산을 많이 투자해주시길 바랍니다 디자인 직군에 많은 기회를 주시고 채용도 많이 해주시기 바랍니다,평등문화 최고의 복지 쾌적한 사옥 업무기기 사용의 자유 가끔 커뮤니케이션이 어렵거나 답답할 때가 있지만 기업 디자이너로서는 최고의 환경에서 일 할 수 있음 연차 자기결재 동종업계 상위권 인센티브 맛있는 밥메뉴 매일 4개씩 업무기기 및 프로그램 자유 구매 사내 카페700원 등 쾌적한 환경 뛰어난 동료 보고문화가 최소화되어있음 쓸데없는 절차 없음 커뮤니케이션의 어려움 모든 팀이 서로 방어적이어 가끔 업무가 힘들 때가 있다 평등문화이지만 보이지 않는 직급은 존재한다 리드가 누구냐에 따라서 팀 분위기가 매우 다르다 극적인 커리어 발전을 원하는 디자이너라면 업무가 다소 지루할 수 있다 신규 사업에 예산을 많이 투자해주시길 바랍니다 디자인 직군에 많은 기회를 주시고 채용도 많이 해주시기 바랍니다,네이버,수평적인문화 좋은근무환경 임직원간의사소통문제,자유로운연차사용 만족스러운연봉 만족스러운복지 체계적인업무,임직원간의사소통문제 부서별문화차이 수직적인문화 단조로운업무,추가투자필요
130,인턴으로써 업계 전반에 대한 지식을 쌓을수 있는곳,직원에 대한 복지와 업무 환경이 좋다 스스로 무언가 만들고 배우기에 좋은곳,너무 체계적이라 누군가에게 일을 배우기엔 부담 전형적인 대기업 분위기,인턴이나 신입 사원들을 체계적으로 키울수 있는 환경을 만들었으면 좋겠다,인턴으로써 업계 전반에 대한 지식을 쌓을수 있는곳 직원에 대한 복지와 업무 환경이 좋다 스스로 무언가 만들고 배우기에 좋은곳 너무 체계적이라 누군가에게 일을 배우기엔 부담 전형적인 대기업 분위기 인턴이나 신입 사원들을 체계적으로 키울수 있는 환경을 만들었으면 좋겠다,네이버,다양한업무의체험,만족스러운복지 좋은근무환경 개인의커리어성장가능,단조로운업무 개인의역량발휘불가,비체계적인업무
131,기회를 잡고싶다면 도전하라는 말이 있듯이 주어진 기회를 활용하면 최고의 커리어를 보장,탄력근무제와 더불어서 자기개발을 할수있는 시간과 금전적인 부분을 제공,근무시간에 있어 탄력적으로 운영되지 못하며 사내기강문화가 있음,현재에 있어 최고의 한국포탈서비스로서 대표의 얼굴로 대한민국 국민으로서 한국대표의 마음으로 기업을 운영하길 바람,기회를 잡고싶다면 도전하라는 말이 있듯이 주어진 기회를 활용하면 최고의 커리어를 보장 탄력근무제와 더불어서 자기개발을 할수있는 시간과 금전적인 부분을 제공 근무시간에 있어 탄력적으로 운영되지 못하며 사내기강문화가 있음 현재에 있어 최고의 한국포탈서비스로서 대표의 얼굴로 대한민국 국민으로서 한국대표의 마음으로 기업을 운영하길 바람,네이버,개인의커리어성장가능,자유로운출퇴근 개인의커리어성장가능 개인교육지원,수직적인문화,변화필요
132,개발자가 신기술을 적용하면서 다닐 수 있는 곳,강압적이지 않으나 분위기는 벤처보다는 대기업에 가까움 조직에 따라 차이가 많으며 능력이 있으면 잘 맞는 조직으로 이동해서 근무 가능,점점 대기업 수직적인 회사 분위기가 되어감 회사를 오래 다닐수도 있지만 회사에서 시니어에 대한 지속적인 교육이나 대우를 하지 않음,,개발자가 신기술을 적용하면서 다닐 수 있는 곳 강압적이지 않으나 분위기는 벤처보다는 대기업에 가까움 조직에 따라 차이가 많으며 능력이 있으면 잘 맞는 조직으로 이동해서 근무 가능 점점 대기업 수직적인 회사 분위기가 되어감 회사를 오래 다닐수도 있지만 회사에서 시니어에 대한 지속적인 교육이나 대우를 하지 않음 NaN,네이버,개인의커리어성장가능,개인의커리어성장가능 대기업이미지,수직적인문화 문화혁신필요 비합리적인대우,의견없음
133,국내IT기업중 최고의 복지좋은 기회가 많음 출퇴근이 너무 편함 워라밸좋음,자유로운 분위기 좋은 급여 가족전체 실비 가능 편하게 일할수있음 내가 하고자하는 업무를 할수있음 복지는 최강,회의가 많고 답답한 면이 없잖아 있지만 극복가능한 수준 뭐하나 나쁘다고 할만한게 업슴,연봉좀 팍팍 더 올려주세요 스톡옵션도 바로 팔수있능걸로 주세요,국내IT기업중 최고의 복지좋은 기회가 많음 출퇴근이 너무 편함 워라밸좋음 자유로운 분위기 좋은 급여 가족전체 실비 가능 편하게 일할수있음 내가 하고자하는 업무를 할수있음 복지는 최강 회의가 많고 답답한 면이 없잖아 있지만 극복가능한 수준 뭐하나 나쁘다고 할만한게 업슴 연봉좀 팍팍 더 올려주세요 스톡옵션도 바로 팔수있능걸로 주세요,네이버,만족스러운복지 일과삶의균형 자유로운출퇴근,수평적인문화 만족스러운복지 좋은근무환경,비체계적인업무,불만족스러운연봉
134,개발자가 대우를 받으며 보람있게 일할 수 있는 곳,복지가 항상 주목 받을 정도로 타사에 비해 출중함 연차를 눈치 없이 쓸 수 있음,시스템이 전체적으로 잘 갖추워져 있어서 전체적인 시각을 키우기에는 적합하지 않음,부동의 1위 it 기업으로 유지할 수 있게 나아가 글로벌에서도 어깨를 나란히 할 수 있는 기업이 될 수 있도록 힘써주세요,개발자가 대우를 받으며 보람있게 일할 수 있는 곳 복지가 항상 주목 받을 정도로 타사에 비해 출중함 연차를 눈치 없이 쓸 수 있음 시스템이 전체적으로 잘 갖추워져 있어서 전체적인 시각을 키우기에는 적합하지 않음 부동의 1위 it 기업으로 유지할 수 있게 나아가 글로벌에서도 어깨를 나란히 할 수 있는 기업이 될 수 있도록 힘써주세요,네이버,합리적인대우,만족스러운복지 자유로운연차사용 체계적인업무,단조로운업무,현상유지
135,지난 20년은 훌륭했으나 앞으로 2년은 어찌될지 모름,강력한 플랫폼의 힘을 바탕으로 다양한 사용자를 만날 수 있음 이직 없이 회사 내에서 전배를 통해 다양한 서비스를 경험할 수 있음,어느새 품질보다 포장을 중요하게 여기는 분위기가 되고 있음,,지난 20년은 훌륭했으나 앞으로 2년은 어찌될지 모름 강력한 플랫폼의 힘을 바탕으로 다양한 사용자를 만날 수 있음 이직 없이 회사 내에서 전배를 통해 다양한 서비스를 경험할 수 있음 어느새 품질보다 포장을 중요하게 여기는 분위기가 되고 있음 NaN,네이버,불안정적인회사전망,다양한업무의체험,수직적인문화,의견없음
136,연봉이 조금 아쉽지만 전반적인 근무환경이 괜찮다고 생각합니다,자율 출퇴근 수평적인 근무환경 복지제도도 나쁘지않은 편이라고 생각합니다,연봉이 상대적으로 적다 위로갈수록 실적의 압박을 강하게 받는듯한 느낌,신사업 하는쪽에 힘을많이 실어주는데 유지보수하는 부서도 힘을 실어주셨으면 합니다,연봉이 조금 아쉽지만 전반적인 근무환경이 괜찮다고 생각합니다 자율 출퇴근 수평적인 근무환경 복지제도도 나쁘지않은 편이라고 생각합니다 연봉이 상대적으로 적다 위로갈수록 실적의 압박을 강하게 받는듯한 느낌 신사업 하는쪽에 힘을많이 실어주는데 유지보수하는 부서도 힘을 실어주셨으면 합니다,네이버,불만족스러운연봉 좋은근무환경,수평적인문화 자유로운풀퇴근,불만족스러운연봉 실적부담,추가투자필요
137,굉장히 자유로운 분위기였고 사내 복지가 좋았습니다 자율적인 업무 환경이 좋았습니다,아침을 제공해주기 때문에 원하는 걸 자판기에서 골라 먹을 수 있었고 식당 음식이 맛있었습니다,많은 작업이 온라인상에서 이루어지기 때문에 다른 직원 분들과 면대면으로 이야기할 기회가 적어 아쉬웠습니다,인턴으로 있어서 그랬는지 딱히 부족한 점이 느껴지는 점은 없었습니다,굉장히 자유로운 분위기였고 사내 복지가 좋았습니다 자율적인 업무 환경이 좋았습니다 아침을 제공해주기 때문에 원하는 걸 자판기에서 골라 먹을 수 있었고 식당 음식이 맛있었습니다 많은 작업이 온라인상에서 이루어지기 때문에 다른 직원 분들과 면대면으로 이야기할 기회가 적어 아쉬웠습니다 인턴으로 있어서 그랬는지 딱히 부족한 점이 느껴지는 점은 없었습니다,네이버,수평적인문화 만족스러운복지 좋은근무환경,만족스러운복지,의견없음,전반적인만족
138,부서마다 케바케 워라밸도 너무 다름 전반적으로 보통입니다,주40시간 근무제에 따른 초과근무수당 잰틀하고 매너있는 동료들,보고를위한 보고서 작성 방향이 이랬다 저랬다 자주 바뀜,의사결정에 인사이트를 갖고 했으면 좋겠습니다 복리후생 개편이 시급합니다,부서마다 케바케 워라밸도 너무 다름 전반적으로 보통입니다 주40시간 근무제에 따른 초과근무수당 잰틀하고 매너있는 동료들 보고를위한 보고서 작성 방향이 이랬다 저랬다 자주 바뀜 의사결정에 인사이트를 갖고 했으면 좋겠습니다 복리후생 개편이 시급합니다,네이버,부서별문화차이 부서별업무량차이,자유로운출퇴근 다양한인재,비체계적인업무,경영진중심의사결정 불만족스러운복지
139,회사는 좋으나 꼰대문화 개인문화가 섞여 정체불명의 문화가 생김,네이버라는 자부심과 타회사랑 미팅할때 네이버에대한 이름값에 대한 파워를 느낄수있음,꼰대와 개인문화가 섞임 좀 까라면 까야하는 문화이며 동시에 개인문화라서 사람간에 소개나 함께하는 자리가없음 그리고 다른 부서끼리 협업이 굉장히 어려움,,회사는 좋으나 꼰대문화 개인문화가 섞여 정체불명의 문화가 생김 네이버라는 자부심과 타회사랑 미팅할때 네이버에대한 이름값에 대한 파워를 느낄수있음 꼰대와 개인문화가 섞임 좀 까라면 까야하는 문화이며 동시에 개인문화라서 사람간에 소개나 함께하는 자리가없음 그리고 다른 부서끼리 협업이 굉장히 어려움 NaN,네이버,부서별문화차이 부서별업무량차이,자유로운출퇴근 다양한인재,개인주의 수직적인문화 임직원간의사소통문제,의견없음
140,어느 회사와 견주어도 아쉬울것 없는 환경과 좋은 사람들,의료 우편시설 각종 여러 편의시설이 집야고디어있어 회사에서 나가지 않고도 모든걸 해결할 수 있는 시설 좋은 사람들이 많고 자기개발에도 용이함,팀바이 팀으로 바쁘다면 많은 야근을 할 수도 있음 회사 근처에 놀거리나 맛집이 많이 없는거 빼고 큰 단점이 없는 회사,합리적인 보상체계를 위해 똑똑한 직원들과 소통해주었으면 좋겠음,어느 회사와 견주어도 아쉬울것 없는 환경과 좋은 사람들 의료 우편시설 각종 여러 편의시설이 집야고디어있어 회사에서 나가지 않고도 모든걸 해결할 수 있는 시설 좋은 사람들이 많고 자기개발에도 용이함 팀바이 팀으로 바쁘다면 많은 야근을 할 수도 있음 회사 근처에 놀거리나 맛집이 많이 없는거 빼고 큰 단점이 없는 회사 합리적인 보상체계를 위해 똑똑한 직원들과 소통해주었으면 좋겠음,네이버,전반적인만족,만족스러운복지 다양한인재 개인의커리어성장가능,잦은야근,비합리적인성과평가 임직원간의사소통문제
141,일하는 환경도 좋은 편 야생의 환경이 좀 있었던 듯,연봉은 높진 않아도 인센이 많았다 사내 건물이 좋았다 장비나 도구 비품들도 충분했다 일하는 환경이 좋았다 배울 만한 사람들이 꽤 많이 있었다,전사적 강제 야근을 시키기도 했다 비효율적으로 대기업식 업무 문화가 생겨났었다 경쟁이 치열한데 성과 평가에 대한 기준은 애매 하여 정치가 존재했었다,뭐 열심히 하고 계실테니 열심히 하시길 돈 비 이블,일하는 환경도 좋은 편 야생의 환경이 좀 있었던 듯 연봉은 높진 않아도 인센이 많았다 사내 건물이 좋았다 장비나 도구 비품들도 충분했다 일하는 환경이 좋았다 배울 만한 사람들이 꽤 많이 있었다 전사적 강제 야근을 시키기도 했다 비효율적으로 대기업식 업무 문화가 생겨났었다 경쟁이 치열한데 성과 평가에 대한 기준은 애매 하여 정치가 존재했었다 뭐 열심히 하고 계실테니 열심히 하시길 돈 비 이블,네이버,좋은근무환경,좋은근무환경 다양한인재,잦은야근 비체계적인업무 수직적인문화 지나친경쟁 비합리적인성과평가 ,변화필요
142,일하기 좋은 회사이지만 성과에 대한 압박이 상당히 큼 본인을 채찍질하기엔 좋은 회사,복지가 좋음 출퇴근 자유로움 연차 등을 사용하는데 있어 제약이 없음 각종 복지 및 사내 시설이 상당히 좋음,출퇴근 시간이 자유롭지만 일이 상당히 많아서 자유롭다는 느낌이 들지 않음 매일 성과를 만들어야한다는 압박으로 휴일도 위는 것 같은 느낌이 안듬,신규 사업 추진을 뚝심있게 밀고 나갔으면 좋겠음 제발 경영의 방향을 뉴스나 페이스북을 보고 결정하지 말았으면 좋겠음,일하기 좋은 회사이지만 성과에 대한 압박이 상당히 큼 본인을 채찍질하기엔 좋은 회사 복지가 좋음 출퇴근 자유로움 연차 등을 사용하는데 있어 제약이 없음 각종 복지 및 사내 시설이 상당히 좋음 출퇴근 시간이 자유롭지만 일이 상당히 많아서 자유롭다는 느낌이 들지 않음 매일 성과를 만들어야한다는 압박으로 휴일도 위는 것 같은 느낌이 안듬 신규 사업 추진을 뚝심있게 밀고 나갔으면 좋겠음 제발 경영의 방향을 뉴스나 페이스북을 보고 결정하지 말았으면 좋겠음,네이버,좋은근무환경 실적부담,만족스러운복지 자유로운연차사용,실적부담 일과삶의불균형,변화필요
143,해외 진출 사업 성공을 위한 내부적 재정비가 필요해 보임,1 회사의 네임벨류 2 저렴한 구내식당 식비 3 조식 자판기 4 깔끔한 사옥 5 수평적인 관계를 지향하는 사내문화 6 10시 출근,1 PT에 대한 아쉬운 처우 2 급여 지급 부서 및 인사과의 잦은 실수 3 19시 퇴근18시 되면 배고픔,신규 사업 추진 시 급하게 일만 벌일 게 아니라 철저한 계획과 검토가 선행되었으면 합니다,해외 진출 사업 성공을 위한 내부적 재정비가 필요해 보임 1 회사의 네임벨류 2 저렴한 구내식당 식비 3 조식 자판기 4 깔끔한 사옥 5 수평적인 관계를 지향하는 사내문화 6 10시 출근 1 PT에 대한 아쉬운 처우 2 급여 지급 부서 및 인사과의 잦은 실수 3 19시 퇴근18시 되면 배고픔 신규 사업 추진 시 급하게 일만 벌일 게 아니라 철저한 계획과 검토가 선행되었으면 합니다,네이버,변화필요 추가투자필요,기업자부심 만족스러운복지 자유로운출퇴근,불만족스러운연봉 비체계적인업무,변화필요
144,다른 기업에 비해 디자이너의 롤이 크고 대우도 좋은 편 입니다 많은 사용자들을 보유하고 있어 내가 작업한 디자인이 유용하게 쓰이는 모습을 볼 수 있습니다,복장을 포함한 기업문화가 많이 자유롭습니다 팀장급 아래로는 직급이 없어서 수평적으로 업무가 진행되고 디자이너가 디자이너에게 컨펌받는 구조라서 취향차이를 제외한 말도 안되는 피드백은 없는 편 입니다 디자인 작업적인 욕심이 없고 영혼 없는 직장인으로써 다니기에는 안성맞춤인 회사입니다,위에 분들이 고여가고 점점 더 대기업화가 되면서 조직문화가 경직되어가는 것이 체감될 정도입니다 보고를 위한 작업을 할때가 많아지고 있으며 회사 내 디자인 부서의 방향성이 본인의 실력을 업그레이드하고 싶은 젊은 디자이너들에게는 맞지 않은 방향입니다 그리고 타 대기업에 비해서 복지가 아쉬운 편 입니다,,다른 기업에 비해 디자이너의 롤이 크고 대우도 좋은 편 입니다 많은 사용자들을 보유하고 있어 내가 작업한 디자인이 유용하게 쓰이는 모습을 볼 수 있습니다 복장을 포함한 기업문화가 많이 자유롭습니다 팀장급 아래로는 직급이 없어서 수평적으로 업무가 진행되고 디자이너가 디자이너에게 컨펌받는 구조라서 취향차이를 제외한 말도 안되는 피드백은 없는 편 입니다 디자인 작업적인 욕심이 없고 영혼 없는 직장인으로써 다니기에는 안성맞춤인 회사입니다 위에 분들이 고여가고 점점 더 대기업화가 되면서 조직문화가 경직되어가는 것이 체감될 정도입니다 보고를 위한 작업을 할때가 많아지고 있으며 회사 내 디자인 부서의 방향성이 본인의 실력을 업그레이드하고 싶은 젊은 디자이너들에게는 맞지 않은 방향입니다 그리고 타 대기업에 비해서 복지가 아쉬운 편 입니다 NaN,네이버,합리적인대우 개인의역량발휘,수평적인문화 합리적인대우 전반적인만족,수직적인문화 대기업이미지 비체계적인업무 불만족스러운복지,의견없음
145,커리어를 쌓기보단 조금 안정된 느낌으로 다니기 좋은 곳,자율출퇴근이 가장 좋은 것 같고 자유로운 문화 또한 장점이라고 꼽을 수 있다,정치가 심하고 리드에 따라 업무의 차이가 극단적으로 좋거나 나쁨 편향적인 느낌도 있음,,커리어를 쌓기보단 조금 안정된 느낌으로 다니기 좋은 곳 자율출퇴근이 가장 좋은 것 같고 자유로운 문화 또한 장점이라고 꼽을 수 있다 정치가 심하고 리드에 따라 업무의 차이가 극단적으로 좋거나 나쁨 편향적인 느낌도 있음 NaN,네이버,개인의커리어성장불가능 고용안정성,자유로운출퇴근 수평적인문화,사내정치 과도한업무량 부서별문화차이,의견없음
146,근무 환경이 좋으며 나름 수평적인 분위기를 지향하려고 함 등 좋은 기억이 많은 곳,쾌적한 근무 환경사무실 설비 간식 등 좋은 사람들 및 수평적 분위기 지향 딱딱하지 않은 커뮤니케이션 새로운 정보에 대한 적극성,업무 특성상 대외 환경에 따른 업무 불확실성 대처가 수동적일 수 밖에 없던 점 내부적으론 조직개편으로 인한 불안감 등,합리적인 조직 개편 및 평가를 위해 신경을 많이 써주시길 바랍니다,근무 환경이 좋으며 나름 수평적인 분위기를 지향하려고 함 등 좋은 기억이 많은 곳 쾌적한 근무 환경사무실 설비 간식 등 좋은 사람들 및 수평적 분위기 지향 딱딱하지 않은 커뮤니케이션 새로운 정보에 대한 적극성 업무 특성상 대외 환경에 따른 업무 불확실성 대처가 수동적일 수 밖에 없던 점 내부적으론 조직개편으로 인한 불안감 등 합리적인 조직 개편 및 평가를 위해 신경을 많이 써주시길 바랍니다,네이버,좋은근무환경 수평적인문화,좋은근무환경 수평적인문화 변화수용,부정적인산업변화 고용불안정성,비합리적인성과평가 임직원간의사소통문제
147,부서에 따라 다르지만 수평적 근무환경입니다 ,연봉이 업계 최고수준  복지 잘 되어 있음 나는 집이 가까워서 좋았음,부서에 따라 다르지만 초과 근무가 좀 있음 일하는게 재미 없음한굳은 포화 상태라 더이상 발전은 힘들다고 봄,한국에서 더이상 발전 가능성을 찾지 말고 새로운 시장을 찾으시길,부서에 따라 다르지만 수평적 근무환경입니다  연봉이 업계 최고수준  복지 잘 되어 있음 나는 집이 가까워서 좋았음 부서에 따라 다르지만 초과 근무가 좀 있음 일하는게 재미 없음한굳은 포화 상태라 더이상 발전은 힘들다고 봄 한국에서 더이상 발전 가능성을 찾지 말고 새로운 시장을 찾으시길,네이버,수명적인문화 부서별문화차이,만족스러운연봉 만족스러운복지 입지의편리성,잦은야근 단조로운업무 개인의커리어성장불가능,추가투자필요
148,대기업과 스타트업의 장점을 모두 지니고 있는 회사 커리어 패스 면에서도 한번쯤은 경험해보면 좋은 회사인 것 같다,나름 수평적인 분위기 속 자율적인 업무 및 근무 환경을 지니고 있음,급변하는 IT 환경 속에서 넥스트 먹거리를 찾으려고 갈팡질팡하는 모습을 많이 보임,이제 그만 고인물 과거의 영광에서 벗어났으면 네이버 안엔 파랑새는 없습니다,대기업과 스타트업의 장점을 모두 지니고 있는 회사 커리어 패스 면에서도 한번쯤은 경험해보면 좋은 회사인 것 같다 나름 수평적인 분위기 속 자율적인 업무 및 근무 환경을 지니고 있음 급변하는 IT 환경 속에서 넥스트 먹거리를 찾으려고 갈팡질팡하는 모습을 많이 보임 이제 그만 고인물 과거의 영광에서 벗어났으면 네이버 안엔 파랑새는 없습니다,네이버,전반적인만족 개인의커리어성장가능,수평적인문화 좋은근무환경 자유로운출퇴근,불안정적인회사전망 부정적인산업전망,인재의유출 변화필요
149,자부심을 갖고 일할수있는곳입니다 국내 최대기업 네이버,인턴이지만 네이버라는 이름이 자부심을 느낄수있게 하고 근무환경도 너무 좋습니다 점심이 아주 맛있습니다,너무 큰 국내 기업이라 그런지 인정이 없어보입니다 단점을 굳이 말하자면요,앞으로 직원들에게 좋은 비젼과 인터넷의 올바른 문화를 만들어주세요,자부심을 갖고 일할수있는곳입니다 국내 최대기업 네이버 인턴이지만 네이버라는 이름이 자부심을 느낄수있게 하고 근무환경도 너무 좋습니다 점심이 아주 맛있습니다 너무 큰 국내 기업이라 그런지 인정이 없어보입니다 단점을 굳이 말하자면요 앞으로 직원들에게 좋은 비젼과 인터넷의 올바른 문화를 만들어주세요,네이버,기업자부심,기업자부심 좋은근무환경 만족스러운복지,의견없음,현상유지
150,워라벨이 어느정도 보장되어 있음 귀감과 타산지석 사이의 스펙트럼이 넒음,금전과 워라벨 측면에서 평균적인 대우가 좋은편이다 기업 이미지도 좋아서 나중에 커리어에도 좋을거고 여러모로 괜찮다,덩치가 크다보니 놀고먹는 인원이 많다 보고를 위한 보고도 많은 편이고 역피라미드 구조라서 윗사람들이 아랫사람들을 빼먹는다는 느낌은 어쩔 수 없다 기획자와 PM은 개발자에 종속되는 구조라서 자존감이 떨어질 수 있다,기획자와 사업 정책을 담당하는 사람들에게 보다 인정을 해줄 필요가 있다 사업을 아는 사람과 기획을 좋아하는 사람들은 이 회사에 만족하지 못한다,워라벨이 어느정도 보장되어 있음 귀감과 타산지석 사이의 스펙트럼이 넒음 금전과 워라벨 측면에서 평균적인 대우가 좋은편이다 기업 이미지도 좋아서 나중에 커리어에도 좋을거고 여러모로 괜찮다 덩치가 크다보니 놀고먹는 인원이 많다 보고를 위한 보고도 많은 편이고 역피라미드 구조라서 윗사람들이 아랫사람들을 빼먹는다는 느낌은 어쩔 수 없다 기획자와 PM은 개발자에 종속되는 구조라서 자존감이 떨어질 수 있다 기획자와 사업 정책을 담당하는 사람들에게 보다 인정을 해줄 필요가 있다 사업을 아는 사람과 기획을 좋아하는 사람들은 이 회사에 만족하지 못한다,네이버,일과삶의균형,일과삶의균형 만족스러운연봉 기업자부심 개인의커리어성장가능,수직적인문화 월급루팡 불공평한업무량분배 상대적박탈감,비합리적인대우
151,부서별 팀별 분위기가 매우 다른 것 같습니다 디자이너에게 매우 좋은 환경인 듯 합니다,현직자분들의 삶은 복지 연봉 만족도 면에서 높아보였습니다 제가 있던 팀만 그런 것일 수도 있지만 현직자분이 직접 디자이너 이직률은 낮은 편이라 했고 실제로 현재 기업이 좋다고도 말씀하셨습니다,편하게 회사를 다니고 싶은 분들께는 좀 힘든 환경일 수도 있겠습니다 성과주의가 심하다고 들었고 개인이 맡은 과업을 완료하기 위해 늦은 밤까지도 자발적으로 야근하는 분들이 꽤 있었습니다 그리고 대기업 분위기가 있어 보입니다,트렌드를 따라가기보다 이끌어가려는 멀리보는 전략이 좀 더 세워진다면 어떨까합니다 개인적인 생각으로 글로벌 서비스에 뒤쳐지는 느낌이 드니 급하게 따라가려는 것처럼 보이기도 합니다,부서별 팀별 분위기가 매우 다른 것 같습니다 디자이너에게 매우 좋은 환경인 듯 합니다 현직자분들의 삶은 복지 연봉 만족도 면에서 높아보였습니다 제가 있던 팀만 그런 것일 수도 있지만 현직자분이 직접 디자이너 이직률은 낮은 편이라 했고 실제로 현재 기업이 좋다고도 말씀하셨습니다 편하게 회사를 다니고 싶은 분들께는 좀 힘든 환경일 수도 있겠습니다 성과주의가 심하다고 들었고 개인이 맡은 과업을 완료하기 위해 늦은 밤까지도 자발적으로 야근하는 분들이 꽤 있었습니다 그리고 대기업 분위기가 있어 보입니다 트렌드를 따라가기보다 이끌어가려는 멀리보는 전략이 좀 더 세워진다면 어떨까합니다 개인적인 생각으로 글로벌 서비스에 뒤쳐지는 느낌이 드니 급하게 따라가려는 것처럼 보이기도 합니다,네이버,부서별문화차이 좋은근무환경,만족스러운연봉 장기근속가능,실적부담 잦은야근 수직적인문화,불안정적인회사전망 변화필요
152,디자이너로 일하기 좋은 회사 같은 분야의 다양한 사람을 만날 수 있는 곳,업무 환경이 쾌적하고 복지 수준이 높은 것 같다 사내에 모든 시설이 있어 편리했다 모든 디자이너가 디자인 실에 모여 일하고 디자인 사보 컨퍼런스 등등 다른 디자이너와 소통창구가 많아 좋았다,지원자들 모아서 사회 입문 교육이라는 명목하에 2박 3일 경쟁을 시켰는데 오디션 프로그램 찍는 느낌이었다 정신적 체력적으로 탈탈 털림 공모전 처럼 아이디어를 내고 구체화하는 과제였는데 막상 입사 후 업무를 시작하니 누끼따고 배너 그리는 일만 했다,고작 인턴이었고 일한 기간도 너무 짧아서 잘 모르겠다,디자이너로 일하기 좋은 회사 같은 분야의 다양한 사람을 만날 수 있는 곳 업무 환경이 쾌적하고 복지 수준이 높은 것 같다 사내에 모든 시설이 있어 편리했다 모든 디자이너가 디자인 실에 모여 일하고 디자인 사보 컨퍼런스 등등 다른 디자이너와 소통창구가 많아 좋았다 지원자들 모아서 사회 입문 교육이라는 명목하에 2박 3일 경쟁을 시켰는데 오디션 프로그램 찍는 느낌이었다 정신적 체력적으로 탈탈 털림 공모전 처럼 아이디어를 내고 구체화하는 과제였는데 막상 입사 후 업무를 시작하니 누끼따고 배너 그리는 일만 했다 고작 인턴이었고 일한 기간도 너무 짧아서 잘 모르겠다,네이버,합리적인대우 다양한인재,좋은근무환경 만족스러운복지 합리적인대우,비합리적인성과평가,의견없음
153,계속 다니고 싶은 회사입니다 전체적인 분위기가 좋은 편입니다,성장 가능성이 있고 복지나 연봉수준이 나쁘지 않습니다,업무가 많은 편이며 대기업 특성상 보수적인 성향이 있습니다,개방적인 분위기와 개개인의 존중이 더 중시되었으면 합니다,계속 다니고 싶은 회사입니다 전체적인 분위기가 좋은 편입니다 성장 가능성이 있고 복지나 연봉수준이 나쁘지 않습니다 업무가 많은 편이며 대기업 특성상 보수적인 성향이 있습니다 개방적인 분위기와 개개인의 존중이 더 중시되었으면 합니다,네이버,전반적인만족,안정적인회사전망 만족스러운연봉 만족스러운복지,과도한업무량 수직적인문화,수평적인문화 문화혁신필요
